17:35:48.012 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.012 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.020 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.020 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.020 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.020 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.020 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.020 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.020 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.021 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.021 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.035 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.035 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.035 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.035 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.035 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.035 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.035 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.035 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.035 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.035 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.036 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.036 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.036 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.036 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.036 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.050 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.050 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.050 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.050 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.050 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.050 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.050 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.050 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.050 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.050 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.050 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.050 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.050 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.050 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.066 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.066 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.066 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.066 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.066 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.066 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.066 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.066 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.066 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.066 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.066 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.066 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.066 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.066 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.066 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.066 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.081 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.081 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.081 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.081 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.081 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.081 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.081 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.081 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.081 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.082 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.082 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.082 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.082 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.082 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.082 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.082 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.096 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.096 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.096 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.096 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.096 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.096 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.096 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.096 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.096 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.096 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.096 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.096 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.096 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.096 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.112 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.112 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.112 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.112 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.112 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.112 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.112 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.112 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.112 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.112 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.112 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.112 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.112 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.112 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.112 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.112 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.128 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.128 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.128 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.128 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.128 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.128 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.128 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.128 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.128 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.128 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.128 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.128 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.128 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.128 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.128 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.128 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.144 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.144 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.144 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.144 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.144 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.144 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.144 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.144 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.144 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.144 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.144 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.144 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.144 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.144 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.144 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.144 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.159 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.159 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.159 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.159 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.159 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.159 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.159 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.159 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.160 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.160 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.160 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.160 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.160 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.160 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.160 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.160 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.175 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.175 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.175 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.175 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.175 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.176 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.176 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.176 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.176 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.176 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.176 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.176 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.176 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.176 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.176 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.176 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.191 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.191 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.191 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.191 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.191 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.191 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.191 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.191 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.191 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.191 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.191 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.191 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.192 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.192 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.192 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.192 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.206 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.206 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.206 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.206 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.206 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.206 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.206 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.206 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.206 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.206 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.206 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.206 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.206 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.206 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.222 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.222 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.222 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.222 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.222 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.222 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.222 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.222 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.222 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.222 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.222 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.222 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.222 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.222 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.222 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.222 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.237 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.237 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.237 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.237 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.237 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.237 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.237 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.237 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.237 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.237 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.237 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.237 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.237 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.237 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.237 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.252 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.252 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.252 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.252 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.252 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.252 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.252 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.252 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.252 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.252 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.252 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.252 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.252 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.253 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.253 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.267 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.267 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.267 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.267 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.267 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.267 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.267 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.267 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.267 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.267 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.267 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.267 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.267 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.267 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.282 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.282 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.282 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.282 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.282 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.282 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.282 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.282 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.282 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.282 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.282 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.282 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.282 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.282 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.282 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.297 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.297 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.297 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.297 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.297 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.297 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.297 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.297 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.297 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.297 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.297 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.297 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.297 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.297 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.297 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.312 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.313 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.313 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.313 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.313 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.313 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.313 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.313 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.313 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.313 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.313 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.313 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.313 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.313 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.313 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.313 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.326 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.326 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.326 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.326 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.326 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.326 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.326 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.326 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.326 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.327 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.327 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.327 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.327 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.327 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.327 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.341 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.341 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.341 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.341 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.341 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.341 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.341 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.341 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.341 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.341 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.341 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.341 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.341 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.341 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.357 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.357 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.357 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.357 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.357 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.357 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.357 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.357 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.357 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.357 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.357 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.357 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.357 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.357 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.357 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.357 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.372 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.372 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.372 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.372 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.372 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.372 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.372 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.372 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.372 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.372 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
17:35:48.372 logback [pool-2-thread-1] INFO  com.controller.UserController - Logging...
